zone,day,total_rides,cancellations,avg_fare
Zone_37,2024-04-06,3,0,34.446666666666665
Zone_38,2024-04-06,2,0,47.225
Zone_12,2024-04-06,1,0,54.33
Zone_13,2024-04-06,3,1,16.156666666666666
Zone_14,2024-04-06,3,0,26.053333333333327
Zone_28,2024-04-06,3,0,41.93333333333333
Zone_29,2024-04-06,3,0,44.486666666666665
Zone_30,2024-04-06,2,0,55.65
Zone_7,2024-04-06,6,0,45.67
Zone_1,2024-04-06,4,0,27.810000000000002
Zone_2,2024-04-06,2,0,45.915
Zone_34,2024-04-06,2,0,24.695
Zone_35,2024-04-06,4,0,38.7575
Zone_31,2024-04-06,1,0,55.81
Zone_32,2024-04-06,2,0,51.265
Zone_33,2024-04-06,1,0,51.61
Zone_20,2024-04-06,4,0,36.5125
Zone_21,2024-04-06,4,0,16.155
Zone_22,2024-04-06,5,0,36.157999999999994
Zone_18,2024-04-06,4,0,33.3875
Zone_19,2024-04-06,1,0,14.94
Zone_39,2024-04-06,2,0,39.215
Zone_40,2024-04-06,4,0,40.025000000000006
Zone_25,2024-04-06,3,0,29.980000000000004
Zone_26,2024-04-06,4,0,30.99
Zone_27,2024-04-06,3,1,19.07
Zone_25,2024-04-07,4,0,39.135
Zone_26,2024-04-07,2,0,23.325000000000003
Zone_27,2024-04-07,3,0,37.61333333333333
Zone_28,2024-04-07,1,0,54.24
Zone_30,2024-04-07,2,0,42.665
Zone_9,2024-04-07,1,0,50.86
Zone_10,2024-04-07,4,0,39.4375
Zone_4,2024-04-07,4,0,36.5975
Zone_5,2024-04-07,2,0,24.515
Zone_6,2024-04-07,7,0,39.53857142857142
Zone_15,2024-04-07,2,0,27.1
Zone_16,2024-04-07,2,0,43.45
Zone_11,2024-04-07,1,0,19.81
Zone_12,2024-04-07,4,0,31.57
Zone_13,2024-04-07,4,0,35.835
Zone_14,2024-04-07,4,1,31.220000000000002
Zone_24,2024-04-07,2,0,18.81
Zone_36,2024-04-07,5,2,25.134
Zone_37,2024-04-07,5,1,17.388
Zone_38,2024-04-07,4,2,23.2825
Zone_39,2024-04-07,4,0,35.795
Zone_40,2024-04-07,5,0,30.674
Zone_34,2024-04-07,1,0,21.85
Zone_35,2024-04-07,6,1,31.421666666666663
Zone_7,2024-04-07,4,0,52.1075
Zone_8,2024-04-07,4,0,47.0375
Zone_1,2024-04-07,5,0,33.25
Zone_2,2024-04-07,3,1,21.966666666666665
Zone_3,2024-04-07,2,0,21.075
Zone_17,2024-04-07,5,0,36.636
Zone_18,2024-04-07,4,0,25.805
Zone_19,2024-04-07,2,0,39.29
Zone_31,2024-04-07,5,0,36.124
Zone_32,2024-04-07,6,1,29.656666666666666
Zone_33,2024-04-07,3,1,19.35666666666667
Zone_20,2024-04-07,4,1,31.815
Zone_21,2024-04-07,2,1,25.23
Zone_22,2024-04-07,2,0,43.754999999999995
Zone_20,2024-04-08,3,0,27.353333333333335
Zone_21,2024-04-08,5,0,42.758
Zone_22,2024-04-08,4,0,43.4175
Zone_23,2024-04-08,2,0,46.155
Zone_24,2024-04-08,6,0,30.10666666666667
Zone_9,2024-04-08,5,0,38.809999999999995
Zone_10,2024-04-08,3,0,28.29333333333333
Zone_25,2024-04-08,2,0,34.005
Zone_26,2024-04-08,5,1,31.641999999999996
Zone_27,2024-04-08,4,0,53.42250000000001
Zone_28,2024-04-08,3,0,39.92333333333333
Zone_29,2024-04-08,1,0,10.54
Zone_11,2024-04-08,4,0,30.205
Zone_12,2024-04-08,3,0,29.48
Zone_13,2024-04-08,3,0,31.063333333333333
Zone_14,2024-04-08,7,1,36.019999999999996
Zone_4,2024-04-08,4,0,36.8475
Zone_5,2024-04-08,4,0,28.672500000000003
Zone_15,2024-04-08,2,0,37.345
Zone_16,2024-04-08,2,0,12.965
Zone_30,2024-04-08,1,0,26.94
Zone_31,2024-04-08,2,0,38.870000000000005
Zone_32,2024-04-08,3,1,11.71
Zone_33,2024-04-08,2,0,28.64
Zone_34,2024-04-08,5,0,25.608
Zone_35,2024-04-08,2,0,41.885
Zone_36,2024-04-08,2,0,33.370000000000005
Zone_37,2024-04-08,2,1,20.395
Zone_38,2024-04-08,5,0,35.944
Zone_39,2024-04-08,5,1,36.489999999999995
Zone_40,2024-04-08,5,1,29.242
Zone_18,2024-04-08,3,0,26.003333333333334
Zone_19,2024-04-08,1,0,47.28
Zone_7,2024-04-08,2,0,45.925
Zone_8,2024-04-08,6,2,17.633333333333336
Zone_1,2024-04-08,4,0,24.185000000000002
Zone_2,2024-04-08,4,0,26.2175
Zone_3,2024-04-08,5,0,32.166
Zone_1,2024-04-09,3,1,18.056666666666665
Zone_2,2024-04-09,1,0,40.35
Zone_3,2024-04-09,2,0,46.17
Zone_4,2024-04-09,8,1,33.105
Zone_5,2024-04-09,3,1,16.516666666666666
Zone_9,2024-04-09,3,0,22.81
Zone_10,2024-04-09,4,0,32.22
Zone_11,2024-04-09,3,0,33.75
Zone_20,2024-04-09,3,0,42.24666666666667
Zone_21,2024-04-09,2,0,41.815
Zone_22,2024-04-09,2,0,46.79
Zone_23,2024-04-09,1,0,43.85
Zone_24,2024-04-09,3,0,17.61
Zone_12,2024-04-09,2,0,49.875
Zone_13,2024-04-09,3,0,21.669999999999998
Zone_25,2024-04-09,5,0,41.55
Zone_26,2024-04-09,4,1,21.32
Zone_27,2024-04-09,3,0,18.826666666666668
Zone_28,2024-04-09,5,1,30.297999999999995
Zone_29,2024-04-09,3,0,32.75333333333334
Zone_30,2024-04-09,5,1,21.182
Zone_6,2024-04-09,2,2,0.0
Zone_7,2024-04-09,4,0,46.365
Zone_8,2024-04-09,1,0,54.75
Zone_33,2024-04-09,3,0,43.94
Zone_34,2024-04-09,2,0,24.79
Zone_35,2024-04-09,2,0,30.865000000000002
Zone_15,2024-04-09,4,0,25.869999999999997
Zone_16,2024-04-09,4,0,42.510000000000005
Zone_31,2024-04-09,4,0,36.8775
Zone_32,2024-04-09,3,0,34.17
Zone_17,2024-04-09,4,1,26.622500000000002
Zone_18,2024-04-09,1,0,39.52
Zone_19,2024-04-09,2,1,15.825
Zone_36,2024-04-09,3,0,46.74333333333334
Zone_37,2024-04-09,3,0,42.22
Zone_38,2024-04-09,5,0,33.626000000000005
Zone_39,2024-04-09,2,0,31.310000000000002
Zone_40,2024-04-09,1,1,0.0
Zone_39,2024-04-10,7,1,38.248571428571424
Zone_40,2024-04-10,1,0,59.55
Zone_26,2024-04-10,8,1,38.59
Zone_27,2024-04-10,3,0,36.35333333333334
Zone_9,2024-04-10,5,1,28.676
Zone_10,2024-04-10,3,0,50.08
Zone_11,2024-04-10,2,1,5.81
Zone_1,2024-04-10,2,0,10.785
Zone_2,2024-04-10,5,1,35.1
Zone_3,2024-04-10,2,0,38.595
Zone_4,2024-04-10,3,0,22.686666666666667
Zone_5,2024-04-10,3,0,36.16666666666667
Zone_12,2024-04-10,4,1,30.03
Zone_13,2024-04-10,2,1,20.29
Zone_14,2024-04-10,3,1,31.85
Zone_20,2024-04-10,3,0,27.983333333333334
Zone_21,2024-04-10,2,0,47.46
Zone_22,2024-04-10,5,0,36.818000000000005
Zone_23,2024-04-10,5,1,29.172
Zone_24,2024-04-10,3,0,24.470000000000002
Zone_25,2024-04-10,2,0,13.795
Zone_36,2024-04-10,1,0,38.46
Zone_37,2024-04-10,2,1,24.915
Zone_38,2024-04-10,4,0,14.237499999999999
Zone_33,2024-04-10,2,0,45.769999999999996
Zone_34,2024-04-10,4,1,32.557500000000005
Zone_35,2024-04-10,1,0,17.58
Zone_28,2024-04-10,4,0,30.9075
Zone_29,2024-04-10,1,0,17.88
Zone_6,2024-04-10,6,1,37.565000000000005
Zone_7,2024-04-10,2,0,30.919999999999998
Zone_8,2024-04-10,4,0,23.8425
Zone_17,2024-04-10,1,0,29.44
Zone_18,2024-04-10,4,0,41.735
Zone_19,2024-04-10,3,0,24.713333333333335
Zone_15,2024-04-10,1,0,34.49
Zone_16,2024-04-10,6,1,28.615
Zone_30,2024-04-10,3,0,30.67
Zone_31,2024-04-10,4,0,33.607499999999995
Zone_32,2024-04-10,5,0,27.259999999999998
Zone_31,2024-04-11,6,0,30.553333333333335
Zone_32,2024-04-11,3,0,36.593333333333334
Zone_20,2024-04-11,7,1,24.10714285714286
Zone_21,2024-04-11,3,1,14.826666666666668
Zone_22,2024-04-11,2,1,5.41
Zone_9,2024-04-11,3,1,25.080000000000002
Zone_10,2024-04-11,3,0,26.563333333333333
Zone_11,2024-04-11,3,0,26.383333333333333
Zone_39,2024-04-11,3,0,47.900000000000006
Zone_40,2024-04-11,5,1,25.875999999999998
Zone_25,2024-04-11,1,0,17.85
Zone_26,2024-04-11,3,1,29.286666666666665
Zone_27,2024-04-11,4,0,30.865000000000002
Zone_12,2024-04-11,3,0,26.526666666666667
Zone_13,2024-04-11,2,0,37.075
Zone_1,2024-04-11,2,0,42.945
Zone_2,2024-04-11,3,0,39.406666666666666
Zone_3,2024-04-11,1,0,11.64
Zone_4,2024-04-11,8,0,21.993750000000002
Zone_5,2024-04-11,1,0,16.95
Zone_14,2024-04-11,4,0,30.4675
Zone_15,2024-04-11,1,0,11.27
Zone_16,2024-04-11,3,0,20.943333333333335
Zone_33,2024-04-11,1,0,15.4
Zone_34,2024-04-11,2,0,42.415
Zone_35,2024-04-11,3,0,29.826666666666668
Zone_23,2024-04-11,2,0,26.63
Zone_24,2024-04-11,7,0,32.92285714285714
Zone_36,2024-04-11,4,0,38.2775
Zone_37,2024-04-11,3,1,26.766666666666673
Zone_38,2024-04-11,3,2,14.203333333333333
Zone_17,2024-04-11,2,0,54.145
Zone_19,2024-04-11,4,0,19.517500000000002
Zone_28,2024-04-11,4,0,35.935
Zone_29,2024-04-11,2,0,26.135
Zone_30,2024-04-11,1,0,56.24
Zone_6,2024-04-11,3,0,32.57333333333333
Zone_7,2024-04-11,1,0,19.32
Zone_8,2024-04-11,1,0,34.67
Zone_6,2024-04-12,3,0,40.54
Zone_7,2024-04-12,6,0,34.583333333333336
Zone_8,2024-04-12,6,0,33.91166666666666
Zone_1,2024-04-12,2,0,38.455
Zone_2,2024-04-12,10,1,31.919999999999995
Zone_3,2024-04-12,4,0,33.565000000000005
Zone_9,2024-04-12,7,1,21.967142857142854
Zone_10,2024-04-12,3,0,29.513333333333335
Zone_31,2024-04-12,3,0,35.333333333333336
Zone_32,2024-04-12,1,0,26.84
Zone_20,2024-04-12,3,0,33.82666666666667
Zone_21,2024-04-12,2,0,38.075
Zone_22,2024-04-12,3,0,35.24333333333333
Zone_11,2024-04-12,1,0,17.01
Zone_12,2024-04-12,3,1,17.580000000000002
Zone_13,2024-04-12,5,0,34.628
Zone_39,2024-04-12,5,1,34.708
Zone_40,2024-04-12,4,0,40.065
Zone_25,2024-04-12,2,0,33.905
Zone_26,2024-04-12,3,1,23.36
Zone_27,2024-04-12,2,0,30.845
Zone_28,2024-04-12,4,0,34.552499999999995
Zone_29,2024-04-12,3,1,18.663333333333334
Zone_30,2024-04-12,6,1,36.44166666666667
Zone_33,2024-04-12,1,0,56.61
Zone_34,2024-04-12,3,0,35.57
Zone_35,2024-04-12,1,0,48.18
Zone_4,2024-04-12,2,0,27.96
Zone_5,2024-04-12,4,0,39.065000000000005
Zone_14,2024-04-12,4,0,41.150000000000006
Zone_15,2024-04-12,3,0,33.20666666666667
Zone_16,2024-04-12,7,1,30.018571428571427
Zone_17,2024-04-12,5,0,40.11
Zone_18,2024-04-12,4,0,18.0775
Zone_19,2024-04-12,4,0,22.0
Zone_23,2024-04-12,3,0,24.253333333333334
Zone_24,2024-04-12,4,0,27.042499999999997
Zone_36,2024-04-12,9,0,37.26444444444444
Zone_37,2024-04-12,4,0,26.332500000000003
Zone_38,2024-04-12,2,1,21.75
Zone_36,2024-04-13,4,0,32.097500000000004
Zone_37,2024-04-13,3,0,21.150000000000002
Zone_38,2024-04-13,4,1,21.435
Zone_39,2024-04-13,2,0,50.055
Zone_40,2024-04-13,3,0,23.903333333333332
Zone_9,2024-04-13,3,0,26.936666666666667
Zone_10,2024-04-13,5,1,26.302
Zone_7,2024-04-13,2,1,18.86
Zone_8,2024-04-13,2,0,18.895
Zone_1,2024-04-13,4,1,27.560000000000002
Zone_2,2024-04-13,6,0,37.14333333333333
Zone_3,2024-04-13,2,0,48.525
Zone_11,2024-04-13,1,0,46.35
Zone_12,2024-04-13,5,1,27.685999999999996
Zone_13,2024-04-13,4,1,31.2725
Zone_31,2024-04-13,3,1,20.763333333333335
Zone_32,2024-04-13,5,1,35.018
Zone_20,2024-04-13,3,1,29.389999999999997
Zone_21,2024-04-13,3,0,34.483333333333334
Zone_22,2024-04-13,1,0,31.94
Zone_23,2024-04-13,2,0,24.345
Zone_24,2024-04-13,6,2,22.55166666666667
Zone_33,2024-04-13,1,0,23.05
Zone_34,2024-04-13,2,0,33.915
Zone_35,2024-04-13,2,0,28.205
Zone_25,2024-04-13,3,0,29.950000000000003
Zone_26,2024-04-13,1,0,28.76
Zone_27,2024-04-13,1,0,59.51
Zone_28,2024-04-13,3,0,31.93
Zone_29,2024-04-13,5,1,35.114000000000004
Zone_30,2024-04-13,3,0,29.24666666666667
Zone_17,2024-04-13,3,0,31.506666666666668
Zone_18,2024-04-13,3,1,28.69333333333333
Zone_19,2024-04-13,5,1,26.252000000000002
Zone_4,2024-04-13,3,0,23.21
Zone_5,2024-04-13,3,0,38.41666666666667
Zone_6,2024-04-13,5,0,45.368
Zone_14,2024-04-13,4,0,28.942499999999995
Zone_15,2024-04-13,1,0,56.08
Zone_14,2024-04-14,2,0,15.355
Zone_15,2024-04-14,2,0,30.45
Zone_16,2024-04-14,1,0,39.28
Zone_31,2024-04-14,1,0,8.65
Zone_32,2024-04-14,7,0,31.94142857142857
Zone_9,2024-04-14,5,0,39.476
Zone_10,2024-04-14,3,0,34.46333333333334
Zone_11,2024-04-14,5,1,32.248
Zone_36,2024-04-14,5,0,30.23
Zone_37,2024-04-14,2,1,29.4
Zone_38,2024-04-14,5,0,38.07
Zone_39,2024-04-14,2,0,40.68
Zone_40,2024-04-14,3,1,18.186666666666667
Zone_12,2024-04-14,1,0,39.43
Zone_13,2024-04-14,7,0,31.614285714285707
Zone_6,2024-04-14,1,0,52.75
Zone_7,2024-04-14,4,1,33.005
Zone_8,2024-04-14,2,0,36.82
Zone_1,2024-04-14,3,0,35.78
Zone_2,2024-04-14,4,0,32.9525
Zone_3,2024-04-14,3,0,39.61
Zone_4,2024-04-14,5,1,33.094
Zone_5,2024-04-14,2,0,45.755
Zone_33,2024-04-14,2,0,36.07
Zone_34,2024-04-14,4,1,33.699999999999996
Zone_35,2024-04-14,2,0,26.6
Zone_20,2024-04-14,3,0,38.76
Zone_21,2024-04-14,1,0,53.35
Zone_22,2024-04-14,9,0,32.27777777777778
Zone_23,2024-04-14,4,0,39.410000000000004
Zone_24,2024-04-14,3,0,35.83
Zone_17,2024-04-14,2,1,28.715
Zone_18,2024-04-14,4,0,47.0175
Zone_19,2024-04-14,6,0,25.308333333333334
Zone_25,2024-04-14,1,0,58.36
Zone_26,2024-04-14,5,0,27.355999999999998
Zone_27,2024-04-14,3,0,28.323333333333334
Zone_28,2024-04-14,5,0,35.534
Zone_29,2024-04-14,2,0,35.42
Zone_30,2024-04-14,3,0,37.28666666666667
Zone_28,2024-04-15,2,0,26.485
Zone_29,2024-04-15,3,0,33.14333333333333
Zone_30,2024-04-15,2,0,55.93
Zone_8,2024-04-15,4,0,24.322499999999998
Zone_9,2024-04-15,1,0,13.26
Zone_10,2024-04-15,2,0,34.835
Zone_15,2024-04-15,5,0,27.79
Zone_16,2024-04-15,2,0,16.175
Zone_31,2024-04-15,3,0,24.02
Zone_32,2024-04-15,6,0,36.175000000000004
Zone_11,2024-04-15,1,0,9.25
Zone_12,2024-04-15,6,0,39.37666666666667
Zone_13,2024-04-15,4,0,37.5225
Zone_14,2024-04-15,4,0,33.5525
Zone_36,2024-04-15,1,0,25.38
Zone_37,2024-04-15,4,1,33.7125
Zone_38,2024-04-15,3,0,43.00333333333333
Zone_39,2024-04-15,3,1,28.096666666666664
Zone_40,2024-04-15,4,0,19.835
Zone_25,2024-04-15,1,0,30.11
Zone_27,2024-04-15,4,0,28.747500000000002
Zone_33,2024-04-15,3,1,35.55666666666666
Zone_34,2024-04-15,3,0,43.36
Zone_35,2024-04-15,4,0,23.047500000000003
Zone_1,2024-04-15,5,2,15.937999999999999
Zone_2,2024-04-15,3,0,26.4
Zone_3,2024-04-15,2,0,21.485
Zone_4,2024-04-15,2,0,32.355000000000004
Zone_5,2024-04-15,2,0,37.115
Zone_6,2024-04-15,3,0,38.663333333333334
Zone_17,2024-04-15,4,0,34.74
Zone_18,2024-04-15,4,0,22.5325
Zone_19,2024-04-15,4,0,28.5775
Zone_20,2024-04-15,5,0,42.556
Zone_21,2024-04-15,2,0,41.43
Zone_22,2024-04-15,5,0,46.214
Zone_23,2024-04-15,3,0,48.63
Zone_24,2024-04-15,4,1,22.9075
Zone_23,2024-04-16,4,0,44.1475
Zone_24,2024-04-16,4,0,40.949999999999996
Zone_36,2024-04-16,1,1,0.0
Zone_37,2024-04-16,5,0,33.458
Zone_9,2024-04-16,3,0,43.14666666666667
Zone_10,2024-04-16,4,0,27.9875
Zone_11,2024-04-16,4,2,21.240000000000002
Zone_28,2024-04-16,7,3,18.052857142857142
Zone_29,2024-04-16,2,0,44.629999999999995
Zone_30,2024-04-16,4,1,19.99
Zone_6,2024-04-16,1,1,0.0
Zone_7,2024-04-16,4,0,30.177500000000002
Zone_8,2024-04-16,1,0,36.01
Zone_13,2024-04-16,2,0,34.43
Zone_14,2024-04-16,5,0,37.278
Zone_15,2024-04-16,1,1,0.0
Zone_16,2024-04-16,5,0,21.158
Zone_31,2024-04-16,2,0,31.020000000000003
Zone_32,2024-04-16,4,0,32.7475
Zone_20,2024-04-16,1,0,42.89
Zone_21,2024-04-16,3,0,34.35
Zone_22,2024-04-16,5,1,29.576
Zone_33,2024-04-16,1,0,48.57
Zone_34,2024-04-16,1,0,38.92
Zone_35,2024-04-16,2,0,49.995
Zone_38,2024-04-16,3,0,37.14333333333333
Zone_39,2024-04-16,3,0,36.56333333333333
Zone_40,2024-04-16,2,0,26.6
Zone_25,2024-04-16,1,0,17.15
Zone_26,2024-04-16,2,0,44.519999999999996
Zone_27,2024-04-16,2,0,51.83
Zone_17,2024-04-16,6,1,33.355
Zone_18,2024-04-16,6,2,17.978333333333335
Zone_19,2024-04-16,4,0,23.150000000000002
Zone_1,2024-04-16,1,0,48.04
Zone_2,2024-04-16,1,0,46.85
Zone_3,2024-04-16,4,1,22.82
Zone_5,2024-04-16,4,1,27.315
Zone_4,2024-04-17,8,1,35.457499999999996
Zone_5,2024-04-17,6,0,36.46
Zone_6,2024-04-17,2,0,49.405
Zone_14,2024-04-17,2,0,35.985
Zone_15,2024-04-17,2,0,44.285
Zone_16,2024-04-17,3,1,15.313333333333333
Zone_9,2024-04-17,4,0,26.360000000000003
Zone_10,2024-04-17,3,0,40.13
Zone_23,2024-04-17,2,0,33.125
Zone_24,2024-04-17,6,1,36.48833333333333
Zone_36,2024-04-17,3,1,22.463333333333335
Zone_37,2024-04-17,4,0,23.479999999999997
Zone_38,2024-04-17,3,1,25.059999999999995
Zone_11,2024-04-17,1,0,30.71
Zone_12,2024-04-17,3,0,28.236666666666668
Zone_13,2024-04-17,2,0,46.31
Zone_28,2024-04-17,2,0,45.629999999999995
Zone_29,2024-04-17,6,0,35.71
Zone_30,2024-04-17,2,0,20.58
Zone_7,2024-04-17,3,0,28.883333333333333
Zone_8,2024-04-17,5,0,43.888
Zone_1,2024-04-17,4,1,12.1675
Zone_2,2024-04-17,4,1,22.235
Zone_3,2024-04-17,2,0,56.455
Zone_33,2024-04-17,1,0,56.66
Zone_34,2024-04-17,4,0,27.76
Zone_35,2024-04-17,2,0,44.025000000000006
Zone_31,2024-04-17,1,0,23.68
Zone_32,2024-04-17,3,0,37.900000000000006
Zone_20,2024-04-17,4,0,19.5375
Zone_21,2024-04-17,3,0,21.726666666666667
Zone_22,2024-04-17,9,3,24.453333333333333
Zone_17,2024-04-17,2,0,32.4
Zone_18,2024-04-17,1,0,50.66
Zone_19,2024-04-17,4,0,24.5475
Zone_39,2024-04-17,4,0,42.5275
Zone_40,2024-04-17,2,0,17.785
Zone_25,2024-04-17,1,0,52.55
Zone_26,2024-04-17,4,1,23.7575
Zone_27,2024-04-17,1,0,55.59
Zone_25,2024-04-18,2,0,22.895
Zone_26,2024-04-18,2,0,52.03
Zone_27,2024-04-18,2,1,9.195
Zone_28,2024-04-18,2,0,39.629999999999995
Zone_29,2024-04-18,2,0,46.82
Zone_30,2024-04-18,4,0,46.3625
Zone_10,2024-04-18,6,1,18.555
Zone_11,2024-04-18,2,0,36.945
Zone_3,2024-04-18,1,0,22.6
Zone_4,2024-04-18,2,0,40.08
Zone_5,2024-04-18,7,0,34.03857142857142
Zone_6,2024-04-18,5,0,37.836
Zone_15,2024-04-18,5,0,31.945999999999998
Zone_16,2024-04-18,6,2,19.415
Zone_12,2024-04-18,4,0,24.795
Zone_13,2024-04-18,1,0,40.36
Zone_14,2024-04-18,6,0,33.84166666666666
Zone_23,2024-04-18,3,0,33.653333333333336
Zone_24,2024-04-18,7,1,36.56285714285715
Zone_36,2024-04-18,2,0,35.959999999999994
Zone_37,2024-04-18,3,0,22.380000000000003
Zone_38,2024-04-18,5,0,44.574
Zone_39,2024-04-18,4,0,24.54
Zone_40,2024-04-18,2,0,52.995
Zone_34,2024-04-18,2,1,25.0
Zone_35,2024-04-18,5,0,42.407999999999994
Zone_7,2024-04-18,3,0,29.369999999999997
Zone_8,2024-04-18,2,0,43.92
Zone_1,2024-04-18,2,1,5.6
Zone_2,2024-04-18,2,1,21.255
Zone_18,2024-04-18,4,2,14.584999999999999
Zone_19,2024-04-18,2,0,14.43
Zone_31,2024-04-18,1,0,56.17
Zone_32,2024-04-18,2,0,28.549999999999997
Zone_33,2024-04-18,4,0,39.2925
Zone_20,2024-04-18,2,0,45.225
Zone_21,2024-04-18,1,0,39.77
Zone_20,2024-04-19,3,0,42.90333333333333
Zone_21,2024-04-19,3,0,27.273333333333333
Zone_23,2024-04-19,6,0,29.37333333333333
Zone_24,2024-04-19,5,0,21.830000000000002
Zone_9,2024-04-19,6,0,36.230000000000004
Zone_10,2024-04-19,2,0,22.85
Zone_11,2024-04-19,6,1,18.576666666666668
Zone_25,2024-04-19,2,0,28.68
Zone_26,2024-04-19,1,0,52.92
Zone_27,2024-04-19,2,0,13.405000000000001
Zone_28,2024-04-19,3,0,47.089999999999996
Zone_29,2024-04-19,3,0,23.806666666666665
Zone_30,2024-04-19,4,0,35.307500000000005
Zone_12,2024-04-19,5,1,20.006
Zone_13,2024-04-19,5,0,31.456
Zone_4,2024-04-19,2,0,39.375
Zone_5,2024-04-19,2,0,33.865
Zone_14,2024-04-19,2,0,31.46
Zone_15,2024-04-19,3,1,25.60333333333333
Zone_16,2024-04-19,1,0,18.67
Zone_31,2024-04-19,4,1,18.715
Zone_32,2024-04-19,3,0,35.39333333333333
Zone_33,2024-04-19,4,0,33.8
Zone_34,2024-04-19,2,0,44.959999999999994
Zone_35,2024-04-19,6,1,25.415
Zone_36,2024-04-19,3,0,25.503333333333334
Zone_37,2024-04-19,4,3,6.5475
Zone_38,2024-04-19,2,1,18.51
Zone_39,2024-04-19,3,0,31.8
Zone_17,2024-04-19,2,0,39.775
Zone_18,2024-04-19,6,0,36.725
Zone_19,2024-04-19,5,1,26.27
Zone_6,2024-04-19,3,1,19.116666666666667
Zone_7,2024-04-19,4,1,31.7325
Zone_8,2024-04-19,2,0,37.95
Zone_1,2024-04-19,2,0,52.455
Zone_2,2024-04-19,2,0,40.94
Zone_3,2024-04-19,3,0,34.68333333333334
Zone_1,2024-04-20,4,0,27.6925
Zone_2,2024-04-20,4,1,29.9025
Zone_3,2024-04-20,6,1,33.90833333333333
Zone_4,2024-04-20,4,0,25.12
Zone_5,2024-04-20,4,1,27.592499999999998
Zone_6,2024-04-20,1,0,12.89
Zone_9,2024-04-20,1,0,33.66
Zone_10,2024-04-20,3,0,29.453333333333333
Zone_11,2024-04-20,1,0,53.35
Zone_20,2024-04-20,3,0,35.58
Zone_21,2024-04-20,1,0,21.03
Zone_22,2024-04-20,4,0,44.995
Zone_23,2024-04-20,2,1,28.555
Zone_24,2024-04-20,7,0,27.76571428571429
Zone_12,2024-04-20,1,0,31.42
Zone_13,2024-04-20,2,0,33.44
Zone_14,2024-04-20,7,0,36.98571428571429
Zone_25,2024-04-20,2,0,18.68
Zone_26,2024-04-20,5,0,30.48
Zone_27,2024-04-20,3,0,47.486666666666665
Zone_28,2024-04-20,2,0,50.08
Zone_29,2024-04-20,4,1,25.2475
Zone_7,2024-04-20,2,0,19.439999999999998
Zone_8,2024-04-20,6,0,48.760000000000005
Zone_33,2024-04-20,6,0,31.65833333333333
Zone_34,2024-04-20,4,0,32.61
Zone_35,2024-04-20,1,0,52.25
Zone_15,2024-04-20,5,0,47.2
Zone_16,2024-04-20,6,1,28.038333333333334
Zone_17,2024-04-20,6,1,28.1
Zone_30,2024-04-20,3,1,25.07
Zone_31,2024-04-20,4,0,23.5775
Zone_32,2024-04-20,5,2,21.216
Zone_18,2024-04-20,1,0,42.29
Zone_19,2024-04-20,5,0,24.724
Zone_36,2024-04-20,4,0,35.650000000000006
Zone_37,2024-04-20,1,0,24.62
Zone_38,2024-04-20,2,0,21.9
Zone_39,2024-04-20,3,0,35.440000000000005
Zone_40,2024-04-20,3,2,4.706666666666667
Zone_39,2024-04-21,1,0,34.46
Zone_40,2024-04-21,6,1,33.019999999999996
Zone_25,2024-04-21,2,0,30.894999999999996
Zone_26,2024-04-21,3,1,20.15
Zone_27,2024-04-21,1,0,13.39
Zone_9,2024-04-21,2,0,39.135
Zone_10,2024-04-21,4,1,28.53
Zone_11,2024-04-21,4,1,19.5125
Zone_1,2024-04-21,2,0,33.97
Zone_2,2024-04-21,3,0,26.44333333333333
Zone_3,2024-04-21,5,0,39.18
Zone_4,2024-04-21,4,1,42.339999999999996
Zone_5,2024-04-21,5,0,21.898
Zone_6,2024-04-21,2,1,13.98
Zone_12,2024-04-21,5,0,40.967999999999996
Zone_13,2024-04-21,5,0,30.384
Zone_20,2024-04-21,3,1,22.81
Zone_21,2024-04-21,4,1,15.24
Zone_22,2024-04-21,3,0,38.343333333333334
Zone_23,2024-04-21,2,0,15.280000000000001
Zone_24,2024-04-21,2,1,14.71
Zone_36,2024-04-21,5,0,27.206
Zone_37,2024-04-21,2,0,40.07
Zone_38,2024-04-21,4,0,27.872500000000002
Zone_33,2024-04-21,3,0,35.23
Zone_34,2024-04-21,1,0,16.53
Zone_35,2024-04-21,2,0,36.03
Zone_28,2024-04-21,2,0,21.71
Zone_29,2024-04-21,1,0,10.12
Zone_7,2024-04-21,3,1,23.659999999999997
Zone_8,2024-04-21,5,0,48.046
Zone_18,2024-04-21,7,1,27.44857142857143
Zone_19,2024-04-21,2,0,38.45
Zone_14,2024-04-21,2,0,16.495
Zone_15,2024-04-21,2,0,37.730000000000004
Zone_16,2024-04-21,1,0,10.4
Zone_17,2024-04-21,3,0,20.816666666666666
Zone_30,2024-04-21,1,0,21.82
Zone_32,2024-04-21,2,0,19.73
Zone_31,2024-04-22,3,0,34.123333333333335
Zone_32,2024-04-22,3,0,38.12
Zone_33,2024-04-22,5,1,28.848
Zone_20,2024-04-22,5,1,31.570000000000004
Zone_21,2024-04-22,2,0,33.015
Zone_22,2024-04-22,4,0,48.332499999999996
Zone_10,2024-04-22,4,0,34.6575
Zone_11,2024-04-22,4,0,34.175000000000004
Zone_39,2024-04-22,1,0,45.52
Zone_25,2024-04-22,3,0,28.059999999999995
